County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Carroll County, Virginia,29856.0,29185.0,277.0,876.0,57.0,0.0,46.1,13971.0,10713.0,35000.0,21145.0,352.0,534.0,107900.0,893.0,7842,4692,885,5017.0,16.803992497320472,1153.0,191.0,416.0,4846.0,107.0,36.0,15.0,0.0
Charles City County, Virginia,7118.0,2992.0,3432.0,119.0,19.0,8.0,48.6,3643.0,2446.0,49563.0,29018.0,716.0,871.0,159600.0,1214.0,2199,669,316,933.0,13.107614498454621,190.0,18.0,111.0,340.0,549.0,3.0,0.0,0.0
Charlotte County, Virginia,12313.0,8250.0,3876.0,91.0,18.0,0.0,44.6,5541.0,4443.0,35079.0,18719.0,368.0,566.0,94300.0,1048.0,3416,1436,414,2589.0,21.026557297165596,414.0,54.0,228.0,1218.0,1325.0,60.0,0.0,0.0
Chesterfield County, Virginia,328176.0,225540.0,74545.0,25423.0,11269.0,131.0,38.2,178062.0,78854.0,72609.0,33220.0,956.0,1123.0,216800.0,1570.0,54397,66893,30239,24002.0,7.313758471064307,4191.0,320.0,2371.0,14823.0,6566.0,4944.0,622.0,0.0
Clarke County, Virginia,14299.0,12688.0,784.0,581.0,139.0,0.0,45.7,7347.0,4370.0,71295.0,37558.0,842.0,1032.0,329500.0,1840.0,2901,2640,1310,1556.0,10.881879851737883,251.0,1.0,171.0,1109.0,242.0,196.0,21.0,0.0
Craig County, Virginia,5212.0,5002.0,8.0,1.0,21.0,0.0,47.1,2190.0,1901.0,44330.0,22456.0,344.0,547.0,153000.0,1315.0,1900,716,110,611.0,11.722947045280122,85.0,0.0,60.0,495.0,0.0,0.0,21.0,0.0
Culpeper County, Virginia,48424.0,37418.0,6949.0,4367.0,695.0,55.0,38.9,23933.0,13526.0,66697.0,28104.0,818.0,1050.0,251600.0,1755.0,11401,7051,2251,4320.0,8.921196101106888,806.0,84.0,419.0,2720.0,1026.0,392.0,122.0,0.0
Cumberland County, Virginia,9859.0,6213.0,3268.0,12.0,0.0,0.0,44.3,5082.0,2979.0,39301.0,22860.0,624.0,867.0,137800.0,1171.0,2585,1206,306,1996.0,20.24546100010143,411.0,86.0,188.0,902.0,818.0,12.0,0.0,0.0
Dickenson County, Virginia,15463.0,15212.0,139.0,118.0,16.0,0.0,43.4,5501.0,7122.0,33624.0,20275.0,341.0,528.0,74100.0,916.0,4101,1575,509,3225.0,20.85623747008989,755.0,175.0,244.0,3197.0,13.0,11.0,5.0,0.0
Dinwiddie County, Virginia,28110.0,18125.0,9266.0,792.0,126.0,0.0,42.4,14096.0,8788.0,51397.0,23395.0,749.0,933.0,155300.0,1282.0,8120,3329,1088,4061.0,14.446816079686943,822.0,71.0,473.0,2188.0,1764.0,20.0,6.0,0.0
Essex County, Virginia,11151.0,6216.0,4576.0,59.0,0.0,0.0,44.8,5692.0,3452.0,42760.0,23448.0,632.0,834.0,164400.0,1158.0,3094,1149,488,1533.0,13.747645951035782,256.0,55.0,138.0,620.0,867.0,22.0,0.0,0.0
Fairfax County, Virginia,1128722.0,710015.0,105685.0,181901.0,207312.0,691.0,37.4,645715.0,240926.0,112552.0,51025.0,1619.0,1747.0,501200.0,2517.0,110058,277848,222442,66762.0,5.914831109874708,11135.0,804.0,5228.0,31475.0,10484.0,19929.0,13169.0,0.0
Fauquier County, Virginia,67463.0,58881.0,4999.0,4711.0,852.0,19.0,41.5,36496.0,16766.0,91609.0,41255.0,974.0,1169.0,357200.0,2112.0,13480,12717,5961,3762.0,5.576390021196804,669.0,22.0,259.0,3074.0,418.0,783.0,46.0,0.0
Floyd County, Virginia,15523.0,14900.0,391.0,400.0,0.0,0.0,45.2,7951.0,4635.0,48005.0,23885.0,402.0,527.0,155300.0,968.0,4286,2339,679,1551.0,9.991625330155253,290.0,21.0,94.0,1308.0,237.0,61.0,0.0,0.0
Fluvanna County, Virginia,26014.0,20914.0,3748.0,833.0,187.0,0.0,41.6,12772.0,8266.0,63938.0,28669.0,1067.0,1282.0,215600.0,1465.0,5385,5010,2313,1618.0,6.2197278388560004,397.0,58.0,245.0,743.0,597.0,123.0,20.0,0.0
Franklin County, Virginia,56315.0,50175.0,4759.0,1497.0,150.0,0.0,45.0,26839.0,19741.0,46870.0,25219.0,475.0,659.0,168400.0,1152.0,13378,8565,3015,8123.0,14.424220900292994,1733.0,135.0,731.0,6890.0,816.0,1020.0,0.0,0.0
Frederick County, Virginia,81340.0,74172.0,3616.0,5877.0,1143.0,56.0,40.1,43322.0,20805.0,69098.0,30769.0,878.0,1073.0,225300.0,1569.0,17350,14593,5957,5247.0,6.450700762232604,978.0,125.0,516.0,4815.0,165.0,789.0,20.0,0.0
Giles County, Virginia,16907.0,16246.0,263.0,204.0,121.0,17.0,43.9,7908.0,5825.0,46390.0,25241.0,411.0,593.0,104700.0,963.0,4961,2189,761,1891.0,11.184716389661087,365.0,66.0,191.0,1682.0,75.0,65.0,47.0,17.0
Gloucester County, Virginia,37001.0,32459.0,3059.0,1112.0,188.0,0.0,43.6,19048.0,11401.0,61121.0,29867.0,724.0,873.0,224100.0,1442.0,9040,6798,2097,2735.0,7.391692116429286,494.0,54.0,321.0,2248.0,383.0,176.0,0.0,0.0
Goochland County, Virginia,21721.0,17113.0,3869.0,499.0,288.0,0.0,47.2,10893.0,7136.0,79330.0,46366.0,834.0,1027.0,318400.0,1704.0,4382,5160,2098,1163.0,5.354265457391464,254.0,29.0,101.0,602.0,529.0,23.0,0.0,0.0
Grayson County, Virginia,15573.0,14801.0,427.0,457.0,19.0,0.0,47.6,6891.0,6251.0,29942.0,19742.0,366.0,552.0,91500.0,866.0,5032,1938,332,3244.0,20.830925319463173,796.0,78.0,386.0,2880.0,196.0,245.0,0.0,0.0
Greene County, Virginia,18938.0,16750.0,1247.0,920.0,235.0,35.0,40.1,9686.0,5190.0,61550.0,28209.0,738.0,928.0,241800.0,1516.0,4592,2955,1041,1853.0,9.784560143626571,289.0,48.0,77.0,1346.0,316.0,292.0,0.0,35.0
Greensville County, Virginia,11760.0,4646.0,6826.0,452.0,20.0,0.0,42.9,3596.0,6444.0,38012.0,14450.0,508.0,716.0,99800.0,998.0,3860,855,348,1490.0,12.670068027210885,420.0,52.0,215.0,445.0,1042.0,152.0,0.0,0.0
Halifax County, Virginia,35506.0,21479.0,13111.0,671.0,213.0,6.0,45.3,15403.0,13427.0,35240.0,19782.0,383.0,549.0,104700.0,1018.0,9594,4465,1350,6675.0,18.79963949754971,1306.0,105.0,751.0,3031.0,3540.0,70.0,16.0,0.0
Hanover County, Virginia,101340.0,87599.0,9424.0,2532.0,1494.0,15.0,41.9,55230.0,25695.0,78645.0,34701.0,902.0,1044.0,255400.0,1667.0,19283,21726,8297,5976.0,5.896980461811723,1117.0,106.0,582.0,4327.0,1122.0,387.0,171.0,3.0
Henrico County, Virginia,318864.0,186835.0,94245.0,16867.0,23505.0,214.0,37.9,176899.0,75273.0,61934.0,33634.0,874.0,1035.0,216300.0,1533.0,52241,68891,33635,33914.0,10.635882382457725,6455.0,582.0,4259.0,14307.0,16086.0,4048.0,1186.0,0.0
Henry County, Virginia,52580.0,38560.0,11715.0,2725.0,274.0,0.0,46.0,23910.0,19109.0,35293.0,20159.0,402.0,584.0,95400.0,900.0,13394,6809,1553,9520.0,18.10574362875618,2106.0,200.0,1012.0,6334.0,2448.0,1123.0,52.0,0.0
Highland County, Virginia,2244.0,2233.0,0.0,0.0,0.0,0.0,59.0,1017.0,944.0,43914.0,26809.0,363.0,473.0,169100.0,1051.0,722,344,127,282.0,12.566844919786096,61.0,6.0,19.0,282.0,0.0,0.0,0.0,0.0
Isle of Wight County, Virginia,35740.0,25669.0,8140.0,899.0,339.0,13.0,44.5,19053.0,9985.0,65741.0,31460.0,727.0,959.0,243000.0,1690.0,7330,6570,2448,4137.0,11.575265808617795,913.0,74.0,474.0,2230.0,1474.0,168.0,1.0,0.0
James City County, Virginia,70673.0,56740.0,9571.0,3701.0,2095.0,18.0,45.4,34143.0,23771.0,75710.0,39802.0,1040.0,1159.0,319100.0,1724.0,11152,17151,10460,5648.0,7.991736589645267,1104.0,166.0,486.0,3941.0,1357.0,1276.0,173.0,0.0
King and Queen County, Virginia,7106.0,4890.0,1886.0,235.0,13.0,0.0,45.9,3528.0,2324.0,48292.0,25498.0,663.0,863.0,155800.0,1094.0,2162,937,290,949.0,13.354911342527442,161.0,0.0,147.0,525.0,408.0,9.0,0.0,0.0
King George County, Virginia,24933.0,19108.0,4476.0,1050.0,321.0,19.0,36.6,13382.0,5643.0,81688.0,34529.0,888.0,1098.0,282500.0,1930.0,5006,4268,2141,1366.0,5.478682870091846,255.0,17.0,162.0,957.0,382.0,0.0,24.0,0.0
King William County, Virginia,16097.0,12318.0,3146.0,126.0,140.0,0.0,40.7,8425.0,4228.0,62031.0,28300.0,816.0,1026.0,198500.0,1494.0,4501,2240,659,1897.0,11.784804621979251,354.0,46.0,133.0,976.0,687.0,21.0,69.0,0.0
Lancaster County, Virginia,11129.0,7765.0,3118.0,174.0,109.0,0.0,55.6,5097.0,4559.0,50374.0,31062.0,670.0,870.0,229100.0,1427.0,2952,2042,1109,1246.0,11.195974481085452,197.0,76.0,57.0,607.0,604.0,15.0,1.0,0.0
Lee County, Virginia,25206.0,23677.0,964.0,444.0,66.0,0.0,42.8,9061.0,11876.0,31086.0,17899.0,349.0,497.0,78400.0,844.0,6437,2562,827,6027.0,23.91097357771959,1261.0,142.0,433.0,6014.0,13.0,16.0,0.0,0.0
Loudoun County, Virginia,351129.0,237961.0,26096.0,46273.0,56883.0,227.0,35.3,195481.0,61298.0,123453.0,47495.0,1483.0,1668.0,452300.0,2659.0,33138,91374,52205,14047.0,4.000524023934224,2271.0,291.0,994.0,8146.0,1433.0,5128.0,1641.0,7.0
Louisa County, Virginia,33986.0,26641.0,5667.0,849.0,176.0,0.0,43.7,17491.0,10082.0,57829.0,28323.0,746.0,936.0,193700.0,1445.0,9411,4744,1853,3385.0,9.959983522626963,532.0,67.0,190.0,2569.0,729.0,127.0,0.0,0.0
Lunenburg County, Virginia,12558.0,7763.0,4274.0,507.0,36.0,0.0,44.7,4887.0,5436.0,39506.0,18428.0,423.0,685.0,106600.0,972.0,3294,1280,374,2279.0,18.147794234750755,519.0,85.0,295.0,913.0,1178.0,277.0,1.0,0.0
Madison County, Virginia,13147.0,11278.0,1085.0,275.0,0.0,0.0,44.6,6388.0,4291.0,47736.0,25349.0,656.0,775.0,241200.0,1369.0,3516,1874,817,1613.0,12.26895869780178,340.0,24.0,94.0,1057.0,385.0,46.0,0.0,0.0
Mathews County, Virginia,8880.0,7666.0,911.0,124.0,43.0,3.0,51.1,4093.0,3535.0,63845.0,32397.0,620.0,942.0,250900.0,1304.0,2267,1502,886,613.0,6.903153153153153,152.0,35.0,63.0,454.0,146.0,0.0,0.0,0.0
Mecklenburg County, Virginia,31555.0,19114.0,11073.0,812.0,139.0,8.0,47.2,13385.0,12803.0,37356.0,20618.0,429.0,683.0,125400.0,1037.0,7906,4120,1341,5975.0,18.935192520995088,1117.0,93.0,618.0,2321.0,3121.0,203.0,17.0,0.0
Middlesex County, Virginia,10717.0,8513.0,2068.0,215.0,0.0,10.0,52.7,4722.0,4554.0,54654.0,30297.0,623.0,781.0,245800.0,1504.0,2726,1819,737,982.0,9.16301203695064,179.0,33.0,72.0,547.0,393.0,28.0,0.0,0.0
Montgomery County, Virginia,96467.0,83657.0,4195.0,2855.0,5903.0,45.0,27.5,48469.0,34490.0,46663.0,25368.0,753.0,861.0,205100.0,1425.0,11825,16174,11864,21707.0,22.501995501052175,1654.0,282.0,710.0,17185.0,1597.0,664.0,1753.0,0.0
Nelson County, Virginia,14858.0,12465.0,1997.0,515.0,37.0,0.0,48.4,7096.0,5210.0,47118.0,27528.0,570.0,709.0,212000.0,1278.0,3784,2244,1501,2159.0,14.530892448512585,360.0,6.0,193.0,1779.0,380.0,38.0,0.0,0.0
New Kent County, Virginia,19560.0,15969.0,2397.0,476.0,151.0,0.0,43.1,10560.0,5207.0,73041.0,33689.0,770.0,883.0,245000.0,1648.0,4639,3395,1085,1327.0,6.784253578732106,288.0,0.0,219.0,1091.0,105.0,65.0,14.0,0.0
Northampton County, Virginia,12184.0,7505.0,4440.0,976.0,97.0,20.0,48.3,5386.0,4662.0,35055.0,22490.0,526.0,694.0,160900.0,1163.0,3107,1755,583,2730.0,22.406434668417596,499.0,22.0,307.0,1110.0,1588.0,260.0,0.0,0.0
Northumberland County, Virginia,12304.0,8670.0,3531.0,56.0,7.0,0.0,55.1,5501.0,5144.0,51885.0,31280.0,547.0,720.0,242000.0,1364.0,3044,2224,899,1352.0,10.988296488946684,374.0,61.0,165.0,460.0,892.0,16.0,0.0,0.0
Nottoway County, Virginia,15711.0,8927.0,6215.0,618.0,89.0,3.0,41.5,6397.0,6490.0,36284.0,18917.0,504.0,783.0,132900.0,1150.0,4425,1831,524,3444.0,21.920947107122398,768.0,64.0,427.0,1589.0,1602.0,240.0,57.0,0.0
Orange County, Virginia,34596.0,28571.0,4408.0,1403.0,344.0,0.0,42.6,16377.0,11523.0,65166.0,29748.0,719.0,879.0,231200.0,1462.0,8669,5209,2396,4105.0,11.865533587698,788.0,71.0,401.0,3083.0,871.0,76.0,9.0,0.0
Page County, Virginia,23843.0,22802.0,392.0,426.0,123.0,0.0,44.1,11464.0,8199.0,43895.0,22241.0,517.0,711.0,176000.0,1143.0,7567,2200,803,3880.0,16.273119993289434,830.0,130.0,338.0,3606.0,124.0,125.0,19.0,0.0
Patrick County, Virginia,18264.0,16840.0,1168.0,491.0,14.0,0.0,48.0,7599.0,7893.0,33982.0,19311.0,381.0,532.0,111100.0,951.0,5085,2320,640,3818.0,20.904511607533948,863.0,62.0,361.0,3435.0,245.0,400.0,14.0,0.0
Pittsylvania County, Virginia,62794.0,46998.0,13449.0,1505.0,215.0,22.0,45.5,30124.0,21423.0,41824.0,21667.0,433.0,645.0,111900.0,976.0,16762,8305,2182,9944.0,15.835907889288785,2156.0,193.0,1211.0,6839.0,2426.0,391.0,0.0,11.0
Powhatan County, Virginia,28207.0,23988.0,3458.0,557.0,153.0,17.0,43.7,13996.0,9484.0,77896.0,32110.0,764.0,970.0,257300.0,1585.0,5840,5500,1743,1252.0,4.438614528308576,266.0,0.0,179.0,1014.0,156.0,15.0,0.0,0.0
Prince Edward County, Virginia,23022.0,14753.0,7577.0,554.0,329.0,0.0,32.1,9430.0,10323.0,41697.0,17901.0,606.0,749.0,151500.0,1194.0,4715,2266,1551,3883.0,16.866475545130744,726.0,104.0,483.0,1569.0,2165.0,34.0,94.0,0.0
Prince George County, Virginia,37380.0,22338.0,11988.0,2668.0,783.0,139.0,37.1,17490.0,12739.0,61857.0,24785.0,1076.0,1279.0,207500.0,1448.0,8875,5783,1872,3370.0,9.015516318887105,722.0,168.0,219.0,1233.0,1747.0,596.0,55.0,0.0
Prince William County, Virginia,437271.0,268698.0,89491.0,93909.0,33993.0,411.0,34.0,242801.0,84045.0,98657.0,37215.0,1363.0,1547.0,333100.0,2215.0,63808,85381,42839,28739.0,6.572354443811732,5231.0,542.0,2324.0,14098.0,8137.0,10024.0,2423.0,0.0
Pulaski County, Virginia,34528.0,31797.0,2014.0,501.0,46.0,0.0,45.2,16753.0,12108.0,47495.0,25556.0,418.0,596.0,135700.0,1065.0,9211,5602,1642,4506.0,13.050278035217794,973.0,122.0,574.0,3912.0,405.0,16.0,8.0,0.0
Rappahannock County, Virginia,7431.0,6865.0,311.0,251.0,60.0,0.0,49.1,3677.0,2584.0,57210.0,36567.0,827.0,1036.0,367000.0,1792.0,1446,1462,854,733.0,9.864082895976315,129.0,39.0,14.0,715.0,18.0,45.0,0.0,0.0
Richmond County, Virginia,8989.0,5977.0,2591.0,560.0,196.0,0.0,43.7,3505.0,4258.0,47288.0,19407.0,618.0,773.0,150000.0,1038.0,2927,1034,269,748.0,8.321281566358882,192.0,0.0,118.0,509.0,239.0,52.0,0.0,0.0
Roanoke County, Virginia,93633.0,83312.0,5441.0,2462.0,2670.0,0.0,43.5,47910.0,28648.0,60519.0,31370.0,739.0,872.0,189200.0,1309.0,18075,21917,7627,7607.0,8.124272425320132,1567.0,303.0,661.0,5826.0,1016.0,550.0,260.0,0.0
Rockbridge County, Virginia,22444.0,21042.0,644.0,337.0,157.0,17.0,48.3,10212.0,8650.0,48901.0,26767.0,591.0,684.0,188500.0,1268.0,6262,3332,1955,3085.0,13.745321689538407,506.0,68.0,208.0,2720.0,187.0,102.0,0.0,0.0
Rockingham County, Virginia,77785.0,73316.0,1419.0,4586.0,563.0,14.0,41.5,40300.0,21840.0,53744.0,26472.0,624.0,809.0,197300.0,1314.0,19608,10484,4966,8471.0,10.890274474513081,1775.0,248.0,749.0,7522.0,291.0,1556.0,61.0,0.0
Russell County, Virginia,28245.0,27459.0,293.0,320.0,41.0,0.0,43.8,11113.0,12259.0,35045.0,20053.0,364.0,536.0,96000.0,896.0,7732,3282,899,5777.0,20.4531775535493,1239.0,132.0,477.0,5667.0,40.0,38.0,27.0,0.0
Scott County, Virginia,22570.0,22137.0,171.0,267.0,60.0,0.0,45.4,9401.0,9377.0,37240.0,21295.0,346.0,503.0,91900.0,870.0,6335,2474,603,4406.0,19.52148870181657,1061.0,94.0,474.0,4301.0,85.0,92.0,3.0,0.0
Shenandoah County, Virginia,42724.0,39788.0,1015.0,2886.0,219.0,0.0,43.8,21359.0,13194.0,49406.0,25253.0,632.0,781.0,198900.0,1312.0,12440,5609,2098,5138.0,12.026027525512593,894.0,130.0,378.0,4632.0,243.0,537.0,56.0,0.0
Smyth County, Virginia,31734.0,30492.0,678.0,585.0,109.0,0.0,44.3,14192.0,11938.0,37983.0,21927.0,388.0,574.0,88900.0,873.0,9191,3786,1319,5815.0,18.324194869855674,1239.0,170.0,594.0,5391.0,173.0,296.0,7.0,0.0
Southampton County, Virginia,18410.0,11215.0,6613.0,240.0,19.0,0.0,45.4,8589.0,6666.0,48962.0,23259.0,505.0,729.0,159700.0,1281.0,4839,2355,645,2649.0,14.38891906572515,608.0,45.0,363.0,940.0,1580.0,109.0,0.0,0.0
Spotsylvania County, Virginia,127691.0,94819.0,20395.0,10614.0,3236.0,194.0,36.7,67186.0,31441.0,78125.0,32105.0,1143.0,1346.0,248300.0,1713.0,27076,20905,9498,10396.0,8.141529160238388,2008.0,144.0,1001.0,6020.0,2693.0,1494.0,189.0,122.0
Stafford County, Virginia,137145.0,96182.0,23492.0,14625.0,4032.0,157.0,34.7,72937.0,31630.0,97144.0,37198.0,1229.0,1445.0,305300.0,2101.0,20671,26298,12516,6948.0,5.066170841080608,1267.0,59.0,843.0,4093.0,1156.0,1227.0,184.0,60.0
Surry County, Virginia,6823.0,3575.0,3075.0,111.0,56.0,0.0,47.5,3595.0,2113.0,53673.0,24660.0,578.0,823.0,169000.0,1204.0,1529,1107,289,881.0,12.912208705847867,195.0,21.0,106.0,368.0,456.0,73.0,10.0,0.0
Sussex County, Virginia,11864.0,4631.0,6774.0,387.0,17.0,6.0,38.5,2743.0,7473.0,39194.0,15143.0,554.0,728.0,140400.0,1152.0,3762,803,369,1362.0,11.480107889413352,239.0,5.0,143.0,517.0,812.0,68.0,1.0,0.0
Tazewell County, Virginia,43870.0,41561.0,1283.0,367.0,173.0,0.0,43.1,18228.0,18020.0,37664.0,22721.0,408.0,585.0,91400.0,951.0,11823,5678,1576,7518.0,17.13699566902211,1509.0,191.0,655.0,7085.0,268.0,100.0,21.0,0.0
Warren County, Virginia,38481.0,34931.0,1542.0,1509.0,401.0,4.0,40.4,20167.0,10547.0,61454.0,29522.0,772.0,915.0,213500.0,1457.0,9901,6002,1773,3696.0,9.604740001559211,747.0,140.0,448.0,3256.0,268.0,28.0,25.0,0.0
Washington County, Virginia,54759.0,52819.0,816.0,787.0,304.0,0.0,44.7,26306.0,19336.0,43310.0,25351.0,448.0,614.0,130200.0,1036.0,13512,9255,3536,6845.0,12.500228272977958,1291.0,101.0,489.0,6499.0,79.0,269.0,82.0,0.0
Westmoreland County, Virginia,17557.0,11906.0,4955.0,1070.0,101.0,0.0,46.6,8312.0,6233.0,47911.0,25992.0,637.0,910.0,191600.0,1363.0,4776,2285,865,2323.0,13.231189838810732,439.0,47.0,242.0,1433.0,824.0,10.0,0.0,0.0
Wise County, Virginia,40530.0,37559.0,2196.0,490.0,191.0,0.0,39.8,15487.0,17766.0,37407.0,20321.0,419.0,600.0,87500.0,941.0,9503,4457,1405,8414.0,20.75993091537133,1746.0,75.0,1069.0,7880.0,387.0,198.0,9.0,0.0
Wythe County, Virginia,29190.0,27729.0,1051.0,316.0,205.0,0.0,43.6,14010.0,9868.0,41360.0,23770.0,449.0,611.0,123900.0,937.0,7950,4065,1301,4356.0,14.922918807810895,842.0,18.0,392.0,4000.0,289.0,51.0,40.0,0.0
York County, Virginia,66471.0,51215.0,8980.0,3625.0,3492.0,158.0,39.5,34905.0,17315.0,81749.0,35876.0,1264.0,1389.0,312600.0,1859.0,9050,14649,8503,4198.0,6.3155360984489475,1024.0,82.0,661.0,2546.0,1183.0,640.0,240.0,0.0
Alexandria city, Virginia,149315.0,95703.0,31916.0,24728.0,9835.0,26.0,36.0,99214.0,25615.0,89134.0,54861.0,1459.0,1555.0,502500.0,2522.0,15097,38676,35893,12359.0,8.277132237216623,2019.0,93.0,1150.0,5631.0,5129.0,3082.0,576.0,0.0
Bristol city, Virginia,17524.0,15756.0,996.0,292.0,163.0,0.0,41.8,8195.0,6060.0,35368.0,20777.0,451.0,649.0,114500.0,935.0,4174,2937,898,3496.0,19.94978315453093,899.0,82.0,687.0,2752.0,290.0,157.0,91.0,0.0
Buena Vista city, Virginia,6666.0,6018.0,70.0,91.0,473.0,0.0,33.8,3046.0,2406.0,29097.0,15707.0,528.0,691.0,115000.0,946.0,1750,715,224,1755.0,26.327632763276327,484.0,87.0,205.0,1594.0,0.0,49.0,161.0,0.0
Charlottesville city, Virginia,45084.0,31887.0,8673.0,2237.0,3004.0,71.0,29.8,24778.0,14167.0,49775.0,30378.0,870.0,998.0,285300.0,1638.0,6463,7384,7369,10995.0,24.3878094224115,849.0,124.0,484.0,7301.0,2152.0,442.0,1091.0,41.0
Chesapeake city, Virginia,230601.0,143623.0,68582.0,11661.0,7563.0,289.0,36.5,120742.0,59938.0,68620.0,29703.0,984.0,1176.0,253800.0,1776.0,41288,42633,16494,21734.0,9.424937446064847,4981.0,553.0,2963.0,9305.0,10999.0,1815.0,170.0,22.0
Colonial Heights city, Virginia,17515.0,13952.0,2287.0,875.0,613.0,0.0,40.0,8545.0,5440.0,50304.0,27572.0,785.0,940.0,169300.0,1281.0,4444,2632,967,1974.0,11.27033970882101,364.0,12.0,157.0,1219.0,550.0,35.0,128.0,0.0
Covington city, Virginia,5736.0,4686.0,799.0,72.0,57.0,15.0,43.7,2429.0,2215.0,34746.0,20055.0,397.0,590.0,68600.0,786.0,1772,541,130,1437.0,25.052301255230127,302.0,17.0,200.0,1309.0,96.0,9.0,0.0,15.0
Danville city, Virginia,42450.0,19612.0,20656.0,1401.0,518.0,0.0,41.8,19132.0,15017.0,32315.0,20933.0,424.0,601.0,88600.0,933.0,8821,6217,1913,9629.0,22.683156654888105,2029.0,273.0,1413.0,2641.0,6357.0,279.0,71.0,0.0
Emporia city, Virginia,5672.0,2222.0,3128.0,171.0,59.0,0.0,43.4,2564.0,1940.0,28601.0,20417.0,447.0,680.0,115000.0,1073.0,1380,724,299,1907.0,33.621297602256696,403.0,46.0,230.0,556.0,1299.0,0.0,2.0,0.0
Fairfax city, Virginia,23402.0,16263.0,1127.0,3840.0,3622.0,14.0,39.3,13503.0,5630.0,105297.0,45545.0,1588.0,1692.0,470300.0,2336.0,2674,6046,3907,1593.0,6.80711050337578,123.0,8.0,5.0,943.0,160.0,99.0,342.0,0.0
Falls Church city, Virginia,13308.0,10332.0,283.0,1294.0,1521.0,0.0,37.7,7759.0,2451.0,120522.0,65600.0,1493.0,1517.0,718900.0,3047.0,691,3398,4027,361.0,2.712654042681094,25.0,0.0,21.0,147.0,12.0,67.0,89.0,0.0
Franklin city, Virginia,8457.0,3286.0,4956.0,88.0,50.0,0.0,38.0,3985.0,2634.0,32399.0,21621.0,587.0,781.0,178700.0,1395.0,1483,1237,576,1762.0,20.834811398841197,307.0,8.0,239.0,270.0,1479.0,37.0,6.0,0.0
Fredericksburg city, Virginia,27395.0,17982.0,6383.0,3037.0,678.0,26.0,29.4,14830.0,7318.0,51762.0,29090.0,926.0,1058.0,317900.0,1844.0,4398,4203,2589,4108.0,14.995437123562693,711.0,21.0,504.0,2375.0,1131.0,509.0,59.0,0.0
Galax city, Virginia,6876.0,6228.0,382.0,1158.0,26.0,0.0,45.6,3036.0,2563.0,30604.0,21515.0,402.0,529.0,91000.0,826.0,1751,754,169,1766.0,25.683536940081442,410.0,104.0,270.0,1556.0,82.0,482.0,0.0,0.0
Hampton city, Virginia,137081.0,58700.0,68655.0,7133.0,3166.0,36.0,35.4,72014.0,38165.0,49190.0,25029.0,837.0,1009.0,188000.0,1448.0,25186,21769,7503,20187.0,14.726329688286487,3989.0,302.0,2910.0,4926.0,14329.0,1030.0,151.0,0.0
Harrisonburg city, Virginia,51388.0,43555.0,3660.0,9110.0,2108.0,38.0,23.5,25724.0,18276.0,38750.0,18324.0,717.0,837.0,199400.0,1241.0,6859,6457,3716,14326.0,27.878103837471784,1059.0,108.0,435.0,11980.0,1017.0,1916.0,872.0,38.0
Hopewell city, Virginia,22279.0,11742.0,8485.0,1516.0,326.0,0.0,36.9,10457.0,6801.0,39064.0,20700.0,655.0,835.0,123800.0,1003.0,5960,2231,629,4165.0,18.694734952197138,862.0,82.0,589.0,1808.0,2051.0,263.0,21.0,0.0
Lexington city, Virginia,7071.0,5564.0,768.0,273.0,486.0,0.0,21.4,2293.0,4162.0,34017.0,14792.0,665.0,744.0,242700.0,1543.0,438,581,481,678.0,9.58845990666101,99.0,0.0,88.0,477.0,52.0,36.0,149.0,0.0
Lynchburg city, Virginia,78158.0,50858.0,22231.0,2555.0,2223.0,24.0,28.7,37492.0,27259.0,39589.0,21650.0,617.0,778.0,149200.0,1194.0,11346,12062,5763,16775.0,21.46293405665447,3022.0,213.0,2067.0,8058.0,7584.0,357.0,611.0,0.0
Manassas city, Virginia,40743.0,29104.0,5809.0,13403.0,2136.0,48.0,33.3,23343.0,7514.0,72890.0,29424.0,1177.0,1327.0,276700.0,1911.0,7695,6377,2892,3945.0,9.682644871511672,648.0,36.0,373.0,2789.0,480.0,2139.0,120.0,0.0
Manassas Park city, Virginia,15625.0,10223.0,1935.0,5498.0,1486.0,0.0,32.7,8442.0,3314.0,73528.0,28164.0,1288.0,1470.0,248300.0,1887.0,2773,2491,922,1232.0,7.8848,206.0,40.0,121.0,604.0,175.0,695.0,16.0,0.0
Martinsville city, Virginia,13624.0,6760.0,6258.0,618.0,19.0,0.0,42.4,5837.0,5087.0,29587.0,21899.0,418.0,589.0,89100.0,936.0,3002,1790,736,3105.0,22.790663534938343,597.0,41.0,443.0,1045.0,1898.0,56.0,0.0,0.0
Newport News city, Virginia,181323.0,91305.0,73229.0,14901.0,5552.0,356.0,32.8,98470.0,44193.0,50077.0,25369.0,801.0,964.0,193100.0,1446.0,34029,28291,10395,26984.0,14.881730392724585,5424.0,659.0,3734.0,8051.0,16154.0,3307.0,951.0,24.0
